customer_id,age,gender,tenure_months,subscription_type,monthly_charges,total_spend,support_tickets,last_login_days,churn
2065,37,Male,44,Premium,164.36,16956.35,3,16,0
2066,41,Female,49,Basic,819.23,11633.59,4,17,1
2067,60,Female,59,Premium,1417.02,47303.67,7,10,0
2068,51,Female,7,Premium,525,16086.23,4,5,0
2069,42,Female,26,Basic,923.46,17113.21,9,18,1
2070,46,Female,15,Standard,1963.54,44890.43,8,1,0
2071,56,Female,56,Premium,508.26,7563.3,5,21,0
2072,48,Female,49,Basic,1711.09,29437.45,7,22,0
2073,64,Female,42,Basic,1668.38,39293.68,2,19,1
2074,60,Male,23,Premium,1793.57,14046.44,2,12,1
2075,40,Male,52,Premium,1838.77,42282.01,8,28,1
2076,61,Male,38,Premium,1063.91,38597.62,5,25,0
2077,55,Female,41,Premium,1395.67,24561.66,3,8,1
2078,37,Female,15,Standard,1275.89,6376.43,7,26,0
2079,40,Female,48,Standard,687,48520.3,3,11,1
2080,62,Male,53,Standard,631.6,31399.4,3,15,0
2081,33,Male,40,Standard,748.98,26096.37,6,28,0
2082,59,Male,16,Basic,515.07,44329.75,6,18,0
2083,25,Female,32,Premium,1539.03,21357.13,7,1,0
2084,38,Male,37,Basic,1932.69,28400.25,9,15,0
2085,18,Male,18,Basic,1748.77,42991.44,6,26,0
2086,25,Female,20,Standard,514.09,19952.12,7,29,0
2087,46,Male,46,Basic,198.64,38733.38,7,4,0
2088,49,Female,2,Standard,1538.48,13178.82,6,27,0
2089,55,Male,55,Premium,841.41,35267.07,0,24,0
2090,22,Female,23,Standard,1666.76,25766.53,3,16,1
2091,64,Female,30,Premium,1580.55,8662.89,2,5,0
2092,39,Female,3,Standard,1288.28,7232.37,8,23,0
2093,64,Female,46,Basic,585.14,23155.57,9,6,0
2094,51,Female,39,Basic,297.67,35686.93,7,5,1
2095,18,Male,47,Standard,580.03,30363.15,8,2,0
2096,43,Female,49,Premium,1068.54,42808.89,4,24,0
2097,60,Female,1,Premium,1960.98,19788.25,4,20,1
2098,27,Female,41,Standard,221.01,42260.29,9,14,0
2099,47,Female,22,Basic,480.14,2332.91,4,27,0
2100,35,Male,29,Premium,1291.83,18607.33,1,15,0
2101,34,Female,14,Standard,678.29,4112.66,6,16,0
2102,43,Male,48,Premium,1731.16,46002.59,7,8,0
2103,25,Female,28,Basic,364.89,24027.95,4,25,0
2104,64,Female,21,Premium,1930,16149.74,7,8,1
2105,57,Male,45,Standard,1833.51,24878.14,5,16,0
2106,29,Male,32,Premium,1786.31,26875.88,3,28,0
2107,44,Male,6,Premium,428.83,42388.51,6,6,0
2108,25,Female,54,Basic,726.04,27350.17,7,24,0
2109,42,Male,1,Basic,1627.78,21853.38,8,1,0
2110,63,Female,21,Basic,1634.84,48087.05,4,25,1
2111,21,Male,57,Basic,1439.83,48443.63,8,5,0
2112,50,Male,4,Standard,951.3,2401.63,7,9,0
2113,18,Female,3,Premium,692.02,35488.86,0,16,1
2114,36,Male,49,Premium,1929.62,18902.02,7,13,0
2115,48,Male,30,Premium,364.6,33922.38,7,2,0
2116,33,Female,31,Premium,183.13,32027.66,6,26,0
2117,31,Female,34,Standard,117.35,16840.17,0,15,0
2118,22,Female,19,Basic,1572.55,49339.61,5,15,0
2119,58,Male,20,Premium,207.74,18176.92,1,4,0
2120,43,Male,23,Premium,1123.42,31783.09,5,15,0
2121,45,Male,54,Basic,797.86,40762.63,1,22,1
2122,19,Male,59,Basic,379.12,7700.52,1,26,0
2123,23,Male,40,Premium,1507.13,15378.14,6,4,1
2124,26,Female,25,Basic,204.51,10349.15,9,23,0
2125,50,Male,15,Premium,704.95,39200.21,0,4,1
2126,58,Female,38,Premium,1168.16,40159.82,4,5,0
2127,42,Male,23,Premium,864.59,13169.22,0,17,0
2128,30,Female,52,Premium,592.38,704.44,8,11,0
2129,26,Male,2,Premium,1859.4,21455.85,4,20,1
2130,30,Male,57,Premium,1868.84,34513.31,4,6,0
2131,48,Female,57,Basic,890.58,31313.86,3,16,0
2132,58,Male,15,Standard,848.11,22562.14,2,9,0
2133,28,Female,52,Standard,684.03,15446.11,7,8,0
2134,21,Male,44,Premium,1725.94,23982.17,6,8,0
2135,51,Male,35,Basic,1179.04,1247.59,8,23,0
2136,55,Female,10,Premium,270.09,4156.6,5,10,0
2137,63,Male,14,Basic,1721.31,8552.5,0,24,1
2138,21,Female,27,Premium,1116.28,31457.57,4,13,0
2139,55,Male,54,Premium,889.62,11330.56,4,4,0
2140,36,Male,14,Standard,741.94,21457.26,6,6,0
2141,23,Male,35,Basic,288.91,31259.84,9,16,0
2142,51,Male,33,Basic,1917.73,41613.55,0,22,0
2143,35,Male,52,Standard,1508.36,27708,0,8,1
2144,30,Male,1,Standard,350.38,9267.76,5,18,0
2145,58,Male,34,Standard,1071.41,47611.11,5,24,0
2146,40,Female,19,Standard,1155.59,4955.75,8,20,1
2147,36,Male,24,Basic,418.99,18672.4,2,12,1
2148,62,Male,42,Basic,911.72,46105.54,4,8,0
2149,28,Male,4,Standard,1326.92,30315.51,4,12,1
2150,18,Female,36,Premium,639.62,33301.29,0,13,0
2151,41,Female,13,Premium,730.06,15433.79,5,7,0
2152,24,Male,58,Premium,331.85,4387.66,3,13,1
2153,42,Male,32,Premium,885.16,18605.17,5,12,1
2154,38,Male,9,Basic,1209.33,20406.79,7,26,0
2155,32,Female,39,Basic,321.4,13878.48,7,22,0
2156,18,Male,16,Basic,1268.09,11166.53,2,9,1
2157,29,Female,50,Premium,855.81,18097.68,8,21,0
2158,24,Male,3,Standard,1388.55,32151.14,3,1,0
2159,32,Female,52,Premium,698.19,47477.22,0,11,1
2160,38,Female,20,Basic,1180.15,35337.15,8,15,0
2161,36,Male,10,Premium,1264.33,39090.35,4,6,0
2162,46,Male,56,Standard,1411.96,15650.31,7,1,0
2163,42,Male,58,Standard,1538.18,5682.28,6,15,0
2164,50,Male,58,Premium,359.07,14929.92,4,21,0
2165,49,Male,22,Basic,1933.96,20431.38,7,5,0
2166,52,Male,48,Basic,1702.93,34649.13,0,15,0
2167,61,Male,3,Basic,1168.41,46998.25,3,24,1
2168,55,Female,11,Premium,1791.68,40559.98,4,12,0
2169,43,Male,25,Basic,826.62,13686.81,3,9,1
2170,28,Male,42,Premium,165.14,41104.88,5,26,0
2171,52,Female,48,Basic,1481.36,20881.47,8,19,0
2172,25,Male,8,Standard,1892.35,9184.22,0,8,1
2173,63,Male,9,Standard,407.52,23332.05,9,1,0
2174,31,Male,15,Basic,1323.36,28379.42,1,20,0
2175,27,Male,32,Premium,1645.51,38288.55,0,15,1
2176,19,Female,53,Basic,1819.63,17819.88,6,2,0
2177,63,Female,3,Premium,625.4,7765.58,1,21,0
2178,26,Male,4,Standard,344.59,5170.5,8,1,1
2179,20,Male,30,Premium,570.92,6066.08,7,28,0
2180,38,Female,13,Basic,1197.67,47526.16,9,9,0
2181,43,Male,44,Standard,1845.58,47611.69,0,24,1
2182,25,Female,21,Premium,1206.82,48453.44,2,19,1
2183,19,Female,41,Premium,1847.28,15473.2,5,22,0
2184,23,Female,57,Standard,1563.07,9984.91,2,4,0
2185,45,Male,46,Basic,1236.94,49055.27,8,7,1
2186,46,Male,19,Standard,141.42,49419.07,9,11,0
2187,43,Male,39,Basic,732.84,4378.35,9,3,0
2188,42,Female,48,Basic,209.17,37750.14,1,13,0
2189,29,Male,22,Premium,712.26,14788.87,5,22,0
2190,22,Male,20,Basic,218.43,45510.29,1,26,0
2191,51,Female,37,Basic,418.85,4916.64,2,14,1
2192,54,Male,31,Standard,880.3,44484.6,9,20,0
2193,32,Male,10,Standard,1078.28,629.75,8,2,0
2194,61,Male,18,Basic,512.57,26337.9,8,23,0
2195,53,Female,43,Premium,1491.9,17110.41,1,21,0
2196,32,Male,39,Standard,1221.69,21653.02,7,14,0
2197,60,Female,46,Premium,1414.35,21972.34,2,3,0
2198,40,Female,20,Standard,1492.25,32853.36,1,14,1
2199,23,Female,18,Standard,1481.15,1643.31,9,24,1
2200,63,Male,11,Basic,1878.84,34722.52,7,8,0
2201,61,Male,22,Standard,550.72,1598.81,2,17,1
2202,60,Male,59,Standard,613.3,9671.05,7,25,0
2203,62,Female,44,Premium,278.98,30533.71,5,12,1
2204,38,Female,18,Standard,1225.91,4778.65,0,8,1
2205,40,Male,58,Standard,850.85,49549.73,1,3,0
2206,60,Female,34,Premium,1042.78,39327.01,1,24,0
2207,33,Male,23,Basic,422.66,35430.46,6,12,0
2208,64,Male,1,Basic,1333.21,13750.21,5,9,0
2209,32,Male,55,Standard,1276.14,2903.96,1,7,0
2210,42,Male,10,Standard,603.09,48949.66,0,13,0
2211,53,Male,53,Premium,984.29,7818.49,4,15,0
2212,28,Male,1,Basic,1799.17,41613.08,1,25,0
2213,32,Male,38,Basic,1569.65,10277.11,9,29,1
2214,21,Female,39,Basic,531.19,19017.72,9,18,0
2215,38,Male,49,Premium,1769.82,34832.68,5,29,0
2216,30,Female,9,Premium,227.89,47295.56,1,25,0
2217,39,Female,31,Premium,886.46,1479.23,8,6,0
2218,36,Male,7,Standard,252.22,13408.02,4,11,0
2219,51,Female,17,Basic,1856.01,38365.8,6,12,1
2220,31,Female,35,Standard,177.33,9082.99,3,14,0
2221,21,Female,48,Standard,387.36,6017.03,1,14,0
2222,63,Male,37,Premium,1838.58,2786.14,2,17,0
2223,44,Male,52,Basic,1206.1,25373.25,4,1,1
2224,46,Male,18,Standard,1610.86,38502.82,0,13,0
2225,64,Male,33,Basic,131.17,48105.86,3,19,1
2226,45,Male,4,Standard,896.28,13740.55,3,25,0
2227,52,Female,23,Premium,1970.48,6507.93,1,6,1
2228,25,Female,11,Standard,1201.66,20426.39,8,19,0
2229,33,Male,52,Premium,1714.4,3244.29,5,1,0
2230,59,Female,9,Basic,1930.76,16902.3,8,27,1
2231,53,Female,30,Standard,1401.58,32332.46,5,1,0
2232,47,Female,8,Standard,722.5,8824.22,1,4,0
2233,35,Female,40,Premium,686.35,31777.9,0,2,0
2234,19,Male,5,Premium,235.43,48611.48,3,2,0
2235,30,Male,12,Basic,912.77,43277.9,0,0,1
2236,21,Male,1,Premium,1839.24,18163.33,7,18,1
2237,43,Female,15,Basic,1008.32,21364.07,0,19,0
2238,42,Female,25,Standard,1830.89,21256.37,4,11,0
2239,47,Male,18,Basic,1652.57,43065.09,8,21,0
2240,28,Male,38,Basic,1969.96,49694.44,0,26,0
2241,24,Female,42,Basic,1900.62,41381.84,3,5,0
2242,48,Male,46,Standard,1442.32,28126.85,7,27,0
2243,61,Male,53,Standard,1755.31,5319.62,7,20,1
2244,27,Female,26,Premium,1521.35,47746.97,0,19,0
2245,56,Female,40,Basic,1436.45,43072.27,7,5,1
2246,30,Male,59,Standard,1459.56,42149.84,2,12,0
2247,48,Female,3,Basic,1469.98,19894.99,6,28,0
2248,24,Male,54,Basic,820.9,22634.98,9,20,0
2249,59,Female,22,Basic,904.77,6423.26,0,9,0
2250,59,Female,26,Standard,658.74,46924.71,4,0,1
2251,53,Male,19,Basic,381.7,47190.1,3,15,1
2252,37,Female,44,Basic,971.04,13094.84,3,13,0
2253,21,Male,44,Premium,1809.9,34952.39,4,27,0
2254,24,Female,47,Basic,1337.4,10572.74,2,17,0
2255,18,Male,39,Premium,206.74,19950.88,6,13,0
2256,61,Female,59,Basic,1641.28,15467.88,1,24,0
2257,62,Female,36,Premium,1877.26,19784.75,0,9,1
2258,59,Male,21,Standard,1675.9,15794.15,5,19,0
2259,64,Female,41,Standard,1482.33,17591.92,0,21,0
2260,30,Male,54,Basic,385.23,39657.48,6,4,1
2261,39,Female,48,Premium,763.1,15351.34,7,1,0
2262,38,Female,26,Standard,1174.05,40827.43,1,16,0
2263,39,Male,13,Basic,246.04,28612.15,3,0,1
2264,45,Female,36,Basic,301.91,39132.02,6,0,0
2265,26,Female,24,Premium,1875.08,45985.09,5,5,0
2266,43,Male,41,Premium,1435.11,7352.04,1,25,0
2267,26,Female,26,Basic,622.67,17522.57,3,6,1
2268,32,Male,21,Premium,721.98,3250.1,2,6,0
2269,27,Male,18,Premium,830.42,20642.05,8,24,0
2270,41,Male,15,Standard,242.64,12251.45,5,15,0
2271,59,Female,15,Premium,1504.44,28798.09,1,18,0
2272,25,Female,6,Basic,435.98,39277.8,1,29,1
2273,41,Male,43,Premium,1629.73,24575.12,2,8,0
2274,33,Female,31,Basic,1707.16,17014.32,4,0,0
2275,43,Male,28,Basic,1313.02,8051.54,5,17,0
2276,44,Female,8,Premium,1562.72,1828.09,4,6,1
2277,54,Male,29,Premium,426.49,34055.21,0,27,0
2278,21,Male,21,Premium,1194.28,2012.02,0,17,0
2279,41,Female,17,Standard,1385.92,46081.51,6,9,0
2280,36,Male,56,Standard,1356.97,29914.39,9,26,1
2281,53,Male,57,Premium,322.85,17988.12,6,19,1
2282,56,Female,49,Basic,754.33,2574.72,9,1,0
2283,27,Male,24,Premium,717.57,20967.58,5,10,0
2284,42,Male,58,Standard,1187.8,43431.33,8,17,0
2285,35,Female,50,Standard,1553.95,48506.26,1,10,0
2286,36,Male,36,Premium,1184.12,4703.96,0,13,0
2287,53,Male,31,Basic,1534.17,38968.34,5,12,0
2288,27,Male,47,Basic,288.04,13288.7,5,0,0
2289,50,Male,34,Standard,1768.46,19282.13,8,24,1
2290,22,Male,2,Standard,1119.57,27609.79,9,9,1
2291,64,Male,42,Standard,171.25,49739.07,0,14,0
2292,52,Male,3,Basic,1322.1,10836.34,0,18,0
2293,61,Male,30,Standard,1082.96,6959.67,9,28,0
2294,51,Female,8,Standard,518.7,29951.36,5,16,0
2295,50,Male,52,Basic,1552.41,42725.93,4,9,0
2296,38,Male,7,Standard,1873.78,32586.68,5,21,1
2297,34,Female,12,Standard,713.1,17705.03,5,7,1
2298,39,Male,58,Premium,1038.44,48860.64,3,22,1
2299,54,Male,19,Standard,343.53,49754.09,9,6,0
2300,32,Male,26,Premium,1866.62,38647.13,7,17,1
2301,52,Male,28,Standard,705.71,40219.61,4,26,1
2302,45,Male,15,Standard,470.09,38161.66,5,3,0
2303,24,Male,14,Premium,1009.01,13254.22,1,5,1
2304,49,Female,48,Standard,182.24,7938.07,0,1,1
2305,28,Female,59,Premium,580.39,27940.5,7,12,1
2306,27,Female,14,Standard,228.55,47730.24,5,20,0
2307,26,Female,3,Premium,342.01,43975.47,8,11,0
2308,31,Female,50,Premium,313.1,5789.56,4,4,1
2309,30,Male,29,Standard,1757.6,3321.06,7,18,0
2310,42,Male,54,Standard,1867.83,43751.65,6,1,1
2311,19,Male,6,Premium,1001.59,30844.25,9,10,0
2312,52,Male,49,Basic,1297.79,15563.89,0,22,1
2313,24,Male,23,Standard,1422.21,28307.52,6,7,0
2314,38,Female,28,Standard,843.5,11472.6,3,3,0
2315,35,Female,14,Basic,803.4,47374.11,5,3,1
2316,20,Male,14,Basic,1383.58,41446.29,8,10,0
2317,59,Male,20,Premium,815.76,48130.78,8,13,0
2318,56,Male,13,Standard,1203.92,9759.33,8,8,1
2319,58,Female,27,Premium,1078.87,42261.69,4,19,0
2320,28,Female,35,Standard,1096.48,28234.14,3,25,0
2321,56,Male,45,Basic,1675.78,16587.1,5,13,1
2322,41,Female,56,Premium,1437.71,24243.34,9,27,0
2323,63,Male,2,Standard,1925.3,47247.01,4,2,0
2324,36,Female,41,Standard,1602.86,34726.92,9,26,1
2325,21,Female,45,Basic,377.01,18315.82,4,12,0
2326,43,Male,40,Basic,1503.12,49995.03,7,13,1
2327,55,Female,48,Standard,1364.73,17614.27,9,16,0
2328,59,Female,24,Basic,1327.48,40779.13,4,2,0
2329,49,Male,29,Basic,1013.41,39326.68,0,14,0
2330,56,Female,3,Premium,218.68,36284.87,4,20,0
2331,62,Male,45,Standard,1907.82,33637.1,4,28,1
2332,63,Female,4,Premium,1718.66,5878.94,4,1,0
2333,53,Male,50,Basic,1024.94,49750.32,2,20,0
2334,57,Male,2,Standard,401.3,8471.62,8,24,1
2335,54,Female,20,Basic,1666.5,30008.63,4,9,1
2336,50,Female,54,Basic,918.28,12832.82,1,26,1
2337,53,Male,53,Standard,841.22,8854.49,4,21,0
2338,20,Female,15,Basic,1364.23,28193.54,8,14,0
2339,26,Female,49,Premium,1541.48,41899.04,7,18,0
2340,25,Female,32,Standard,219.4,19158.81,5,20,0
2341,50,Male,42,Basic,1558.36,4319.86,8,11,0
2342,23,Male,1,Basic,1494.49,31376.07,6,16,0
2343,58,Male,38,Basic,1219.5,38438.3,1,15,1
2344,56,Female,35,Standard,743,15156.18,0,7,0
2345,21,Female,51,Premium,413.12,34684.19,2,24,0
2346,30,Male,7,Basic,295.04,4251.62,3,4,1
2347,19,Male,45,Basic,102.25,18390.71,8,24,0
2348,22,Female,13,Basic,492.27,23969.5,4,23,1
2349,61,Female,49,Standard,881.54,39207.2,1,14,1
2350,44,Female,1,Basic,562.92,17238.01,9,7,0
2351,49,Female,14,Basic,687.06,22958.14,4,17,0
2352,38,Male,29,Basic,841.86,31603.52,1,20,0
2353,25,Female,58,Standard,685.7,31391.96,8,27,1
2354,55,Female,3,Premium,1476.78,26129.13,5,7,0
2355,25,Male,46,Standard,1034.28,16759.5,4,18,0
2356,20,Male,24,Premium,136.72,33661.27,1,16,0
2357,61,Female,1,Premium,530.67,41939.14,6,29,0
2358,20,Male,48,Standard,1448.35,8113.8,6,26,1
2359,39,Female,10,Basic,671.77,17352.86,1,3,1
2360,23,Female,13,Premium,1848.27,33603.05,9,3,0
2361,19,Male,36,Basic,1454.06,37910.89,5,25,0
2362,40,Male,9,Premium,650.86,39182.25,9,19,0
2363,61,Female,14,Basic,1081.18,32836.96,9,19,1
2364,19,Male,36,Basic,1367.75,24174.38,2,8,0
2365,55,Female,10,Standard,467.4,32467.08,7,26,1
2366,34,Female,40,Basic,567.76,7184.7,4,13,0
2367,52,Female,23,Premium,1063.54,10784.18,7,0,0
2368,51,Male,35,Basic,1857.3,46412.79,6,8,0
2369,40,Female,55,Basic,753.62,46147.46,7,22,0
2370,47,Female,7,Basic,864.05,36332.25,0,12,1
2371,25,Female,42,Premium,462.18,16688.84,5,29,0
2372,39,Male,35,Premium,1227.1,32617.58,2,20,1
2373,61,Female,2,Premium,1506.29,34545.68,4,17,1
2374,53,Female,15,Basic,937.22,25998.19,1,29,1
2375,22,Female,9,Standard,1525.47,37552.03,3,9,0
2376,30,Male,47,Premium,674.95,1969.7,5,27,0
2377,46,Female,17,Basic,1443.27,13182.93,0,25,0
2378,48,Female,39,Premium,590.85,39825.29,1,25,1
2379,64,Male,52,Standard,1583.23,46965.67,1,3,0
2380,33,Male,18,Basic,1678.22,43866.35,8,26,0
2381,59,Female,15,Premium,1615.67,35966.42,4,14,1
2382,47,Female,18,Premium,509.4,8692.09,4,3,0
2383,33,Female,24,Standard,1419.07,18751.62,5,19,0
2384,29,Male,23,Premium,1123.23,2985.53,9,10,0
2385,34,Male,12,Basic,1973.47,32173.16,2,11,1
2386,33,Female,23,Basic,787,22768.23,8,12,0
2387,29,Male,21,Standard,1565.38,28864.09,2,1,1
2388,25,Female,26,Standard,803.15,48977.97,3,7,0
2389,37,Female,8,Standard,854.03,20411.5,8,3,1
2390,20,Male,30,Basic,310.89,15682.15,9,8,0
2391,33,Female,34,Standard,555.36,7954.93,7,1,0
2392,47,Male,2,Premium,412.52,7608.69,5,22,1
2393,62,Male,5,Premium,402.48,26169.4,7,4,0
2394,40,Female,31,Basic,117.13,37586.79,0,4,0
2395,45,Male,33,Premium,1608.18,28440.89,3,22,0
2396,57,Female,54,Standard,989.07,43727.99,9,3,0
2397,22,Male,4,Premium,1627.92,16135.68,3,18,0
2398,37,Female,6,Standard,1263.85,29954.81,1,8,0
2399,57,Female,23,Premium,1679.54,33231.46,1,11,0
2400,61,Female,45,Basic,1057.15,14394.17,9,2,0
2401,18,Male,19,Standard,278.68,20117.05,8,4,0
2402,47,Female,43,Premium,1271.85,29751.52,5,1,1
2403,38,Male,45,Basic,1387.75,1536.07,6,22,1
2404,37,Male,8,Premium,1290.36,44387.24,3,12,0
2405,23,Male,39,Basic,1622.54,5997.67,2,27,0
2406,39,Male,13,Premium,1489.85,2854.12,2,26,0
2407,35,Male,1,Standard,922,11144.25,4,6,1
2408,25,Female,6,Standard,1656.3,25364.74,5,27,0
2409,56,Male,7,Standard,1414.39,16770.52,1,20,0
2410,49,Female,48,Standard,328.7,22287.21,6,7,0
2411,50,Female,27,Standard,1125.76,4671.42,6,24,0
2412,33,Male,15,Premium,1484.26,12038.68,0,28,0
2413,29,Female,52,Premium,1151.25,5334.21,6,19,0
2414,55,Female,34,Premium,1903.15,11870.48,3,10,0
2415,51,Male,58,Premium,292.83,35313.8,3,11,0
2416,31,Female,57,Standard,1472.41,28976.89,2,17,0
2417,53,Male,23,Basic,1666.46,17031.56,8,17,0
2418,50,Male,48,Standard,1435.04,13430.75,2,26,0
2419,40,Male,49,Premium,832.61,49877.63,3,28,0
2420,62,Female,24,Standard,832.41,38509.45,2,15,0
2421,19,Female,15,Standard,1214.48,41191.19,7,19,1
2422,58,Female,35,Standard,854.49,1805.05,7,21,0
2423,38,Female,4,Basic,1778.05,3449.55,9,5,1
2424,19,Male,44,Standard,308.87,35774.42,7,17,0
2425,44,Male,37,Standard,1314.4,9995.73,4,16,0
2426,26,Female,17,Basic,354.82,21569.94,6,17,1
2427,18,Male,31,Standard,1126.3,9616.25,2,23,1
2428,28,Female,38,Standard,1459.6,9265.06,7,20,0
2429,20,Male,10,Standard,414.47,5899.31,9,2,0
2430,40,Male,54,Standard,1437.66,29915.88,1,8,0
2431,43,Male,50,Standard,365.96,37095.42,7,27,1
2432,21,Male,27,Premium,1279.05,3313.81,5,27,1
2433,35,Male,42,Standard,1060.55,14139.82,1,6,1
2434,23,Female,6,Basic,666.34,33089.24,5,23,0
2435,52,Female,56,Standard,311.94,19919.64,9,21,1
2436,39,Male,6,Premium,1498.12,35380.96,1,6,0
2437,60,Female,52,Basic,825.43,38081.8,2,18,0
2438,32,Male,15,Basic,264.41,2098.55,4,0,1
2439,39,Male,4,Standard,1568.3,19352.56,0,0,1
2440,54,Male,57,Premium,542.5,36592.38,8,0,0
2441,59,Male,48,Standard,1499.26,19231.59,9,10,0
2442,29,Female,54,Premium,1173.31,788.74,2,26,0
2443,64,Male,56,Premium,469.61,17147,0,27,1
2444,59,Female,40,Standard,245.17,43696.31,5,22,0
2445,55,Male,7,Premium,1227.17,47620.98,0,17,0
2446,35,Male,51,Standard,147.9,28245.57,2,12,0
2447,62,Female,58,Premium,224.38,15664.83,6,27,0
2448,52,Male,49,Basic,1434.22,23570.18,3,21,0
2449,47,Male,53,Standard,1123.86,12192.07,8,29,0
2450,41,Female,45,Premium,719.96,8822.22,6,29,1
2451,59,Female,47,Basic,1124.53,24930,4,14,0
2452,47,Female,26,Basic,1224.13,36965.86,8,16,0
2453,31,Male,58,Basic,1174.04,11512.01,2,9,0
2454,23,Male,31,Basic,1320.85,45522.1,7,7,0
2455,20,Female,2,Standard,1886.55,8827.27,7,20,0
2456,33,Female,28,Premium,838.68,28141.37,3,8,0
2457,24,Male,42,Basic,672.19,38930.97,0,18,1
2458,31,Male,13,Premium,173.03,11062.73,3,17,0
2459,26,Female,18,Premium,379.44,15174,8,7,0
2460,32,Female,30,Premium,301.87,3048.47,9,26,1
2461,38,Female,55,Standard,737.34,47225.45,0,4,0
2462,52,Female,11,Standard,1258.98,24605.12,2,13,0
2463,19,Male,13,Basic,188.03,3683.16,7,12,0
2464,44,Male,51,Premium,1482.56,41591.28,2,0,1
2465,19,Male,24,Standard,855.12,28682.54,1,10,0
2466,52,Male,57,Standard,1930.66,3236.59,0,11,1
2467,35,Female,29,Standard,1179.93,22819.38,8,5,1
2468,31,Male,56,Basic,1565.59,22002.95,9,11,0
2469,37,Female,54,Standard,1736.24,7731.05,2,2,0
2470,35,Male,5,Premium,1788.81,21308.45,6,7,0
2471,27,Male,35,Standard,1085.08,14498.95,9,28,0
2472,42,Male,19,Standard,853.81,35147.12,2,21,0
2473,19,Female,55,Basic,1164.98,771.85,7,1,0
2474,42,Male,13,Premium,863.93,5765.61,8,5,1
2475,50,Female,5,Standard,557.36,45973.12,7,2,1
2476,53,Female,44,Premium,715.45,21950,4,6,0
2477,48,Male,14,Premium,542.26,9221.01,9,15,1
2478,31,Female,38,Standard,611.93,39764.71,1,16,0
2479,18,Male,22,Basic,277.85,42653.83,5,11,0
2480,63,Female,9,Premium,910.28,10955.09,7,14,0
2481,33,Male,49,Standard,547.04,35823.2,1,13,0
2482,63,Female,40,Premium,951.9,30949.22,5,0,1
2483,20,Female,26,Premium,1605.18,37380.31,6,25,1
2484,52,Male,45,Premium,951.79,39500.97,8,11,0
2485,58,Male,5,Standard,1913.76,33216.32,8,19,0
2486,23,Male,29,Premium,380.89,47832.74,1,22,0
2487,42,Male,54,Premium,1715.5,43279.2,0,19,0
2488,30,Female,22,Basic,571.69,11834.09,6,13,0
2489,51,Female,49,Standard,1874.47,45721.51,5,15,0
2490,25,Female,3,Standard,531.58,18300.07,9,24,0
2491,38,Female,28,Premium,1519.23,36463.82,9,14,0
2492,51,Male,38,Basic,218.02,42476.51,9,7,0
2493,21,Female,14,Premium,1296.65,22100.34,3,20,0
2494,42,Male,47,Premium,515.48,3049.67,8,0,0
2495,32,Female,14,Standard,1373.33,47508.24,0,12,1
2496,21,Male,43,Basic,1308.08,4087.76,6,29,0
2497,62,Male,11,Premium,1855.02,17731.42,4,2,0
2498,29,Male,9,Standard,1290.69,30024.14,4,23,0
2499,49,Male,38,Premium,875.67,6318.07,5,11,0
2500,49,Male,47,Premium,467.78,41991.21,1,6,0
2501,45,Female,44,Basic,1349.16,10569.4,2,7,0
2502,30,Male,6,Basic,321.1,49307.18,8,16,1
2503,48,Female,1,Basic,1674.18,45863.46,3,17,1
2504,31,Female,25,Premium,569.94,30425.53,5,9,1
2505,37,Male,16,Basic,1095.9,33170.5,2,14,0
2506,35,Female,52,Standard,1232.3,26913.52,2,22,1
2507,46,Female,15,Premium,788.73,19859.65,8,20,0
2508,23,Female,34,Basic,1361.36,17909.55,8,20,0
2509,49,Male,17,Premium,575.41,44636.92,2,27,0
2510,46,Male,3,Premium,165.79,29042.68,2,28,0
2511,60,Male,3,Standard,1922.61,41253.04,5,9,0
2512,19,Male,37,Standard,708.09,25946.52,0,8,0
2513,40,Female,17,Standard,1455.58,15697.73,4,0,0
2514,36,Female,55,Premium,1064.31,5042.09,8,20,1
2515,48,Female,49,Premium,1371.1,16522.99,8,22,0
2516,22,Female,52,Standard,310.78,44065.82,7,4,0
2517,36,Female,38,Premium,1085.81,35742.08,5,14,0
2518,51,Female,1,Standard,845.22,39398.58,8,13,1
2519,27,Male,7,Standard,958.51,38784.99,2,25,0
2520,42,Female,26,Basic,1935.8,6438.63,8,10,0
2521,19,Female,47,Standard,358.95,8363.6,7,22,0
2522,28,Female,39,Basic,1533.93,16203.34,0,16,0
2523,48,Male,19,Standard,727.65,15400.92,8,20,1
2524,32,Female,52,Premium,651.68,3771.01,7,13,1
2525,26,Female,54,Basic,614.48,8096.84,7,29,1
2526,40,Male,30,Premium,762.68,42883.4,5,5,0
